Driver,LapNumber,LapTime,Position,Compound,TyreLife,Stint,Team,LapTime_s,Season,Round,RaceName
VER,34.0,0 days 00:01:24.275000,4.0,HARD,13.0,2.0,Red Bull Racing,84.275,2024,13,Hungarian Grand Prix
VER,35.0,0 days 00:01:25.757000,4.0,HARD,14.0,2.0,Red Bull Racing,85.757,2024,13,Hungarian Grand Prix
VER,36.0,0 days 00:01:24.080000,4.0,HARD,15.0,2.0,Red Bull Racing,84.08,2024,13,Hungarian Grand Prix
VER,37.0,0 days 00:01:24.491000,4.0,HARD,16.0,2.0,Red Bull Racing,84.491,2024,13,Hungarian Grand Prix
VER,38.0,0 days 00:01:25.536000,4.0,HARD,17.0,2.0,Red Bull Racing,85.536,2024,13,Hungarian Grand Prix
VER,39.0,0 days 00:01:24.675000,4.0,HARD,18.0,2.0,Red Bull Racing,84.675,2024,13,Hungarian Grand Prix
VER,40.0,0 days 00:01:25.005000,3.0,HARD,19.0,2.0,Red Bull Racing,85.005,2024,13,Hungarian Grand Prix
VER,41.0,0 days 00:01:23.221000,3.0,HARD,20.0,2.0,Red Bull Racing,83.221,2024,13,Hungarian Grand Prix
VER,42.0,0 days 00:01:23.392000,3.0,HARD,21.0,2.0,Red Bull Racing,83.392,2024,13,Hungarian Grand Prix
VER,43.0,0 days 00:01:23.393000,3.0,HARD,22.0,2.0,Red Bull Racing,83.393,2024,13,Hungarian Grand Prix
VER,44.0,0 days 00:01:23.717000,3.0,HARD,23.0,2.0,Red Bull Racing,83.717,2024,13,Hungarian Grand Prix
VER,45.0,0 days 00:01:23.827000,3.0,HARD,24.0,2.0,Red Bull Racing,83.827,2024,13,Hungarian Grand Prix
VER,46.0,0 days 00:01:24.003000,2.0,HARD,25.0,2.0,Red Bull Racing,84.003,2024,13,Hungarian Grand Prix
VER,47.0,0 days 00:01:24.228000,2.0,HARD,26.0,2.0,Red Bull Racing,84.228,2024,13,Hungarian Grand Prix
VER,48.0,0 days 00:01:24.253000,1.0,HARD,27.0,2.0,Red Bull Racing,84.253,2024,13,Hungarian Grand Prix
VER,49.0,0 days 00:01:26.468000,1.0,HARD,28.0,2.0,Red Bull Racing,86.468,2024,13,Hungarian Grand Prix
VER,50.0,0 days 00:01:39.290000,5.0,MEDIUM,1.0,3.0,Red Bull Racing,99.29,2024,13,Hungarian Grand Prix
VER,51.0,0 days 00:01:20.908000,5.0,MEDIUM,2.0,3.0,Red Bull Racing,80.908,2024,13,Hungarian Grand Prix
VER,52.0,0 days 00:01:21.171000,5.0,MEDIUM,3.0,3.0,Red Bull Racing,81.171,2024,13,Hungarian Grand Prix
VER,53.0,0 days 00:01:22.092000,5.0,MEDIUM,4.0,3.0,Red Bull Racing,82.092,2024,13,Hungarian Grand Prix
VER,54.0,0 days 00:01:22.292000,5.0,MEDIUM,5.0,3.0,Red Bull Racing,82.292,2024,13,Hungarian Grand Prix
VER,55.0,0 days 00:01:22.987000,5.0,MEDIUM,6.0,3.0,Red Bull Racing,82.987,2024,13,Hungarian Grand Prix
VER,56.0,0 days 00:01:22.774000,5.0,MEDIUM,7.0,3.0,Red Bull Racing,82.774,2024,13,Hungarian Grand Prix
VER,57.0,0 days 00:01:22.626000,4.0,MEDIUM,8.0,3.0,Red Bull Racing,82.626,2024,13,Hungarian Grand Prix
VER,58.0,0 days 00:01:22.195000,4.0,MEDIUM,9.0,3.0,Red Bull Racing,82.195,2024,13,Hungarian Grand Prix
VER,59.0,0 days 00:01:21.868000,4.0,MEDIUM,10.0,3.0,Red Bull Racing,81.868,2024,13,Hungarian Grand Prix
VER,60.0,0 days 00:01:22.483000,4.0,MEDIUM,11.0,3.0,Red Bull Racing,82.483,2024,13,Hungarian Grand Prix
VER,61.0,0 days 00:01:22.761000,4.0,MEDIUM,12.0,3.0,Red Bull Racing,82.761,2024,13,Hungarian Grand Prix
VER,62.0,0 days 00:01:23.090000,4.0,MEDIUM,13.0,3.0,Red Bull Racing,83.09,2024,13,Hungarian Grand Prix
VER,63.0,0 days 00:01:28.648000,5.0,MEDIUM,14.0,3.0,Red Bull Racing,88.648,2024,13,Hungarian Grand Prix
VER,64.0,0 days 00:01:23.764000,5.0,MEDIUM,15.0,3.0,Red Bull Racing,83.764,2024,13,Hungarian Grand Prix
VER,65.0,0 days 00:01:22.803000,5.0,MEDIUM,16.0,3.0,Red Bull Racing,82.803,2024,13,Hungarian Grand Prix
VER,66.0,0 days 00:01:23.001000,5.0,MEDIUM,17.0,3.0,Red Bull Racing,83.001,2024,13,Hungarian Grand Prix
VER,67.0,0 days 00:01:22.830000,5.0,MEDIUM,18.0,3.0,Red Bull Racing,82.83,2024,13,Hungarian Grand Prix
VER,68.0,0 days 00:01:23.201000,5.0,MEDIUM,19.0,3.0,Red Bull Racing,83.201,2024,13,Hungarian Grand Prix
VER,69.0,0 days 00:01:23.183000,5.0,MEDIUM,20.0,3.0,Red Bull Racing,83.183,2024,13,Hungarian Grand Prix
VER,70.0,0 days 00:01:23.253000,5.0,MEDIUM,21.0,3.0,Red Bull Racing,83.253,2024,13,Hungarian Grand Prix
SAI,1.0,0 days 00:01:32.367000,7.0,MEDIUM,1.0,1.0,Ferrari,92.367,2024,13,Hungarian Grand Prix
SAI,2.0,0 days 00:01:26.038000,7.0,MEDIUM,2.0,1.0,Ferrari,86.038,2024,13,Hungarian Grand Prix
SAI,3.0,0 days 00:01:24.871000,6.0,MEDIUM,3.0,1.0,Ferrari,84.871,2024,13,Hungarian Grand Prix
SAI,4.0,0 days 00:01:25.043000,6.0,MEDIUM,4.0,1.0,Ferrari,85.043,2024,13,Hungarian Grand Prix
SAI,5.0,0 days 00:01:24.520000,6.0,MEDIUM,5.0,1.0,Ferrari,84.52,2024,13,Hungarian Grand Prix
SAI,6.0,0 days 00:01:24.526000,6.0,MEDIUM,6.0,1.0,Ferrari,84.526,2024,13,Hungarian Grand Prix
SAI,7.0,0 days 00:01:24.049000,6.0,MEDIUM,7.0,1.0,Ferrari,84.049,2024,13,Hungarian Grand Prix
SAI,8.0,0 days 00:01:24.408000,6.0,MEDIUM,8.0,1.0,Ferrari,84.408,2024,13,Hungarian Grand Prix
SAI,9.0,0 days 00:01:24.290000,6.0,MEDIUM,9.0,1.0,Ferrari,84.29,2024,13,Hungarian Grand Prix
SAI,10.0,0 days 00:01:24.606000,6.0,MEDIUM,10.0,1.0,Ferrari,84.606,2024,13,Hungarian Grand Prix
SAI,11.0,0 days 00:01:24.663000,6.0,MEDIUM,11.0,1.0,Ferrari,84.663,2024,13,Hungarian Grand Prix
SAI,12.0,0 days 00:01:24.555000,6.0,MEDIUM,12.0,1.0,Ferrari,84.555,2024,13,Hungarian Grand Prix
SAI,13.0,0 days 00:01:24.989000,6.0,MEDIUM,13.0,1.0,Ferrari,84.989,2024,13,Hungarian Grand Prix
SAI,14.0,0 days 00:01:24.927000,6.0,MEDIUM,14.0,1.0,Ferrari,84.927,2024,13,Hungarian Grand Prix
SAI,15.0,0 days 00:01:24.819000,6.0,MEDIUM,15.0,1.0,Ferrari,84.819,2024,13,Hungarian Grand Prix
SAI,16.0,0 days 00:01:24.879000,6.0,MEDIUM,16.0,1.0,Ferrari,84.879,2024,13,Hungarian Grand Prix
SAI,17.0,0 days 00:01:25.020000,5.0,MEDIUM,17.0,1.0,Ferrari,85.02,2024,13,Hungarian Grand Prix
SAI,18.0,0 days 00:01:24.851000,4.0,MEDIUM,18.0,1.0,Ferrari,84.851,2024,13,Hungarian Grand Prix
SAI,19.0,0 days 00:01:24.773000,3.0,MEDIUM,19.0,1.0,Ferrari,84.773,2024,13,Hungarian Grand Prix
SAI,20.0,0 days 00:01:24.787000,3.0,MEDIUM,20.0,1.0,Ferrari,84.787,2024,13,Hungarian Grand Prix
SAI,21.0,0 days 00:01:27.324000,4.0,MEDIUM,21.0,1.0,Ferrari,87.324,2024,13,Hungarian Grand Prix
SAI,22.0,0 days 00:01:42.164000,9.0,HARD,1.0,2.0,Ferrari,102.164,2024,13,Hungarian Grand Prix
SAI,23.0,0 days 00:01:24.004000,9.0,HARD,2.0,2.0,Ferrari,84.004,2024,13,Hungarian Grand Prix
SAI,24.0,0 days 00:01:23.713000,8.0,HARD,3.0,2.0,Ferrari,83.713,2024,13,Hungarian Grand Prix
SAI,25.0,0 days 00:01:24.612000,7.0,HARD,4.0,2.0,Ferrari,84.612,2024,13,Hungarian Grand Prix
SAI,26.0,0 days 00:01:23.925000,6.0,HARD,5.0,2.0,Ferrari,83.925,2024,13,Hungarian Grand Prix
SAI,27.0,0 days 00:01:23.226000,6.0,HARD,6.0,2.0,Ferrari,83.226,2024,13,Hungarian Grand Prix
SAI,28.0,0 days 00:01:22.908000,6.0,HARD,7.0,2.0,Ferrari,82.908,2024,13,Hungarian Grand Prix
SAI,29.0,0 days 00:01:22.918000,6.0,HARD,8.0,2.0,Ferrari,82.918,2024,13,Hungarian Grand Prix
SAI,30.0,0 days 00:01:23.017000,6.0,HARD,9.0,2.0,Ferrari,83.017,2024,13,Hungarian Grand Prix
SAI,31.0,0 days 00:01:22.930000,6.0,HARD,10.0,2.0,Ferrari,82.93,2024,13,Hungarian Grand Prix
SAI,32.0,0 days 00:01:23.048000,6.0,HARD,11.0,2.0,Ferrari,83.048,2024,13,Hungarian Grand Prix
SAI,33.0,0 days 00:01:23.269000,6.0,HARD,12.0,2.0,Ferrari,83.269,2024,13,Hungarian Grand Prix
SAI,34.0,0 days 00:01:23.489000,6.0,HARD,13.0,2.0,Ferrari,83.489,2024,13,Hungarian Grand Prix
SAI,35.0,0 days 00:01:23.769000,6.0,HARD,14.0,2.0,Ferrari,83.769,2024,13,Hungarian Grand Prix
SAI,36.0,0 days 00:01:23.779000,6.0,HARD,15.0,2.0,Ferrari,83.779,2024,13,Hungarian Grand Prix
SAI,37.0,0 days 00:01:23.981000,6.0,HARD,16.0,2.0,Ferrari,83.981,2024,13,Hungarian Grand Prix
SAI,38.0,0 days 00:01:23.695000,6.0,HARD,17.0,2.0,Ferrari,83.695,2024,13,Hungarian Grand Prix
SAI,39.0,0 days 00:01:23.557000,6.0,HARD,18.0,2.0,Ferrari,83.557,2024,13,Hungarian Grand Prix
SAI,40.0,0 days 00:01:24.070000,6.0,HARD,19.0,2.0,Ferrari,84.07,2024,13,Hungarian Grand Prix
SAI,41.0,0 days 00:01:23.876000,4.0,HARD,20.0,2.0,Ferrari,83.876,2024,13,Hungarian Grand Prix
SAI,42.0,0 days 00:01:23.654000,4.0,HARD,21.0,2.0,Ferrari,83.654,2024,13,Hungarian Grand Prix
SAI,43.0,0 days 00:01:23.874000,4.0,HARD,22.0,2.0,Ferrari,83.874,2024,13,Hungarian Grand Prix
SAI,44.0,0 days 00:01:24.093000,4.0,HARD,23.0,2.0,Ferrari,84.093,2024,13,Hungarian Grand Prix
SAI,45.0,0 days 00:01:24.116000,4.0,HARD,24.0,2.0,Ferrari,84.116,2024,13,Hungarian Grand Prix
SAI,46.0,0 days 00:01:24.078000,3.0,HARD,25.0,2.0,Ferrari,84.078,2024,13,Hungarian Grand Prix
SAI,47.0,0 days 00:01:27.215000,4.0,HARD,26.0,2.0,Ferrari,87.215,2024,13,Hungarian Grand Prix
SAI,48.0,0 days 00:01:40.364000,6.0,MEDIUM,1.0,3.0,Ferrari,100.364,2024,13,Hungarian Grand Prix
SAI,49.0,0 days 00:01:22.097000,6.0,MEDIUM,2.0,3.0,Ferrari,82.097,2024,13,Hungarian Grand Prix
SAI,50.0,0 days 00:01:21.557000,6.0,MEDIUM,3.0,3.0,Ferrari,81.557,2024,13,Hungarian Grand Prix
SAI,51.0,0 days 00:01:21.870000,6.0,MEDIUM,4.0,3.0,Ferrari,81.87,2024,13,Hungarian Grand Prix
SAI,52.0,0 days 00:01:22.187000,6.0,MEDIUM,5.0,3.0,Ferrari,82.187,2024,13,Hungarian Grand Prix
SAI,53.0,0 days 00:01:21.441000,6.0,MEDIUM,6.0,3.0,Ferrari,81.441,2024,13,Hungarian Grand Prix
SAI,54.0,0 days 00:01:21.491000,6.0,MEDIUM,7.0,3.0,Ferrari,81.491,2024,13,Hungarian Grand Prix
SAI,55.0,0 days 00:01:21.748000,6.0,MEDIUM,8.0,3.0,Ferrari,81.748,2024,13,Hungarian Grand Prix
SAI,56.0,0 days 00:01:22.234000,6.0,MEDIUM,9.0,3.0,Ferrari,82.234,2024,13,Hungarian Grand Prix
SAI,57.0,0 days 00:01:22.457000,6.0,MEDIUM,10.0,3.0,Ferrari,82.457,2024,13,Hungarian Grand Prix
SAI,58.0,0 days 00:01:23.610000,6.0,MEDIUM,11.0,3.0,Ferrari,83.61,2024,13,Hungarian Grand Prix
SAI,59.0,0 days 00:01:22.281000,6.0,MEDIUM,12.0,3.0,Ferrari,82.281,2024,13,Hungarian Grand Prix
SAI,60.0,0 days 00:01:22.495000,6.0,MEDIUM,13.0,3.0,Ferrari,82.495,2024,13,Hungarian Grand Prix
SAI,61.0,0 days 00:01:22.724000,6.0,MEDIUM,14.0,3.0,Ferrari,82.724,2024,13,Hungarian Grand Prix
SAI,62.0,0 days 00:01:22.869000,6.0,MEDIUM,15.0,3.0,Ferrari,82.869,2024,13,Hungarian Grand Prix
SAI,63.0,0 days 00:01:23.407000,6.0,MEDIUM,16.0,3.0,Ferrari,83.407,2024,13,Hungarian Grand Prix
SAI,64.0,0 days 00:01:23.679000,6.0,MEDIUM,17.0,3.0,Ferrari,83.679,2024,13,Hungarian Grand Prix
SAI,65.0,0 days 00:01:23.392000,6.0,MEDIUM,18.0,3.0,Ferrari,83.392,2024,13,Hungarian Grand Prix
SAI,66.0,0 days 00:01:23.265000,6.0,MEDIUM,19.0,3.0,Ferrari,83.265,2024,13,Hungarian Grand Prix
SAI,67.0,0 days 00:01:23.095000,6.0,MEDIUM,20.0,3.0,Ferrari,83.095,2024,13,Hungarian Grand Prix
SAI,68.0,0 days 00:01:23.102000,6.0,MEDIUM,21.0,3.0,Ferrari,83.102,2024,13,Hungarian Grand Prix
SAI,69.0,0 days 00:01:23.076000,6.0,MEDIUM,22.0,3.0,Ferrari,83.076,2024,13,Hungarian Grand Prix
SAI,70.0,0 days 00:01:23.336000,6.0,MEDIUM,23.0,3.0,Ferrari,83.336,2024,13,Hungarian Grand Prix
PER,1.0,0 days 00:01:37.441000,17.0,HARD,1.0,1.0,Red Bull Racing,97.441,2024,13,Hungarian Grand Prix
PER,2.0,0 days 00:01:27.372000,18.0,HARD,2.0,1.0,Red Bull Racing,87.372,2024,13,Hungarian Grand Prix
PER,3.0,0 days 00:01:26.051000,17.0,HARD,3.0,1.0,Red Bull Racing,86.051,2024,13,Hungarian Grand Prix
PER,4.0,0 days 00:01:26.364000,17.0,HARD,4.0,1.0,Red Bull Racing,86.364,2024,13,Hungarian Grand Prix
PER,5.0,0 days 00:01:26.461000,17.0,HARD,5.0,1.0,Red Bull Racing,86.461,2024,13,Hungarian Grand Prix
PER,6.0,0 days 00:01:26.010000,16.0,HARD,6.0,1.0,Red Bull Racing,86.01,2024,13,Hungarian Grand Prix
PER,7.0,0 days 00:01:25.240000,14.0,HARD,7.0,1.0,Red Bull Racing,85.24,2024,13,Hungarian Grand Prix
PER,8.0,0 days 00:01:25.051000,11.0,HARD,8.0,1.0,Red Bull Racing,85.051,2024,13,Hungarian Grand Prix
PER,9.0,0 days 00:01:24.197000,11.0,HARD,9.0,1.0,Red Bull Racing,84.197,2024,13,Hungarian Grand Prix
PER,10.0,0 days 00:01:24.847000,11.0,HARD,10.0,1.0,Red Bull Racing,84.847,2024,13,Hungarian Grand Prix
PER,11.0,0 days 00:01:25.013000,11.0,HARD,11.0,1.0,Red Bull Racing,85.013,2024,13,Hungarian Grand Prix
PER,12.0,0 days 00:01:25.126000,11.0,HARD,12.0,1.0,Red Bull Racing,85.126,2024,13,Hungarian Grand Prix
PER,13.0,0 days 00:01:25.194000,11.0,HARD,13.0,1.0,Red Bull Racing,85.194,2024,13,Hungarian Grand Prix
PER,14.0,0 days 00:01:25.924000,11.0,HARD,14.0,1.0,Red Bull Racing,85.924,2024,13,Hungarian Grand Prix
PER,15.0,0 days 00:01:25.303000,10.0,HARD,15.0,1.0,Red Bull Racing,85.303,2024,13,Hungarian Grand Prix
PER,16.0,0 days 00:01:25.364000,9.0,HARD,16.0,1.0,Red Bull Racing,85.364,2024,13,Hungarian Grand Prix
PER,17.0,0 days 00:01:24.877000,9.0,HARD,17.0,1.0,Red Bull Racing,84.877,2024,13,Hungarian Grand Prix
PER,18.0,0 days 00:01:25.188000,9.0,HARD,18.0,1.0,Red Bull Racing,85.188,2024,13,Hungarian Grand Prix
PER,19.0,0 days 00:01:24.890000,9.0,HARD,19.0,1.0,Red Bull Racing,84.89,2024,13,Hungarian Grand Prix
PER,20.0,0 days 00:01:24.827000,9.0,HARD,20.0,1.0,Red Bull Racing,84.827,2024,13,Hungarian Grand Prix
PER,21.0,0 days 00:01:25.042000,9.0,HARD,21.0,1.0,Red Bull Racing,85.042,2024,13,Hungarian Grand Prix
PER,22.0,0 days 00:01:25.118000,8.0,HARD,22.0,1.0,Red Bull Racing,85.118,2024,13,Hungarian Grand Prix
PER,23.0,0 days 00:01:25.187000,8.0,HARD,23.0,1.0,Red Bull Racing,85.187,2024,13,Hungarian Grand Prix
PER,24.0,0 days 00:01:26.520000,9.0,HARD,24.0,1.0,Red Bull Racing,86.52,2024,13,Hungarian Grand Prix
PER,25.0,0 days 00:01:25.370000,9.0,HARD,25.0,1.0,Red Bull Racing,85.37,2024,13,Hungarian Grand Prix
PER,26.0,0 days 00:01:25.680000,9.0,HARD,26.0,1.0,Red Bull Racing,85.68,2024,13,Hungarian Grand Prix
PER,27.0,0 days 00:01:25.554000,9.0,HARD,27.0,1.0,Red Bull Racing,85.554,2024,13,Hungarian Grand Prix
PER,28.0,0 days 00:01:28.128000,9.0,HARD,28.0,1.0,Red Bull Racing,88.128,2024,13,Hungarian Grand Prix
PER,29.0,0 days 00:01:42.686000,14.0,MEDIUM,1.0,2.0,Red Bull Racing,102.686,2024,13,Hungarian Grand Prix
PER,30.0,0 days 00:01:25.518000,12.0,MEDIUM,2.0,2.0,Red Bull Racing,85.518,2024,13,Hungarian Grand Prix
PER,31.0,0 days 00:01:22.613000,11.0,MEDIUM,3.0,2.0,Red Bull Racing,82.613,2024,13,Hungarian Grand Prix
PER,32.0,0 days 00:01:22.822000,11.0,MEDIUM,4.0,2.0,Red Bull Racing,82.822,2024,13,Hungarian Grand Prix
PER,33.0,0 days 00:01:22.536000,10.0,MEDIUM,5.0,2.0,Red Bull Racing,82.536,2024,13,Hungarian Grand Prix
PER,34.0,0 days 00:01:22.938000,9.0,MEDIUM,6.0,2.0,Red Bull Racing,82.938,2024,13,Hungarian Grand Prix
PER,35.0,0 days 00:01:24.416000,9.0,MEDIUM,7.0,2.0,Red Bull Racing,84.416,2024,13,Hungarian Grand Prix
PER,36.0,0 days 00:01:22.922000,8.0,MEDIUM,8.0,2.0,Red Bull Racing,82.922,2024,13,Hungarian Grand Prix
PER,37.0,0 days 00:01:24.500000,7.0,MEDIUM,9.0,2.0,Red Bull Racing,84.5,2024,13,Hungarian Grand Prix
PER,38.0,0 days 00:01:22.197000,7.0,MEDIUM,10.0,2.0,Red Bull Racing,82.197,2024,13,Hungarian Grand Prix
PER,39.0,0 days 00:01:22.752000,7.0,MEDIUM,11.0,2.0,Red Bull Racing,82.752,2024,13,Hungarian Grand Prix
PER,40.0,0 days 00:01:22.577000,7.0,MEDIUM,12.0,2.0,Red Bull Racing,82.577,2024,13,Hungarian Grand Prix
PER,41.0,0 days 00:01:22.905000,7.0,MEDIUM,13.0,2.0,Red Bull Racing,82.905,2024,13,Hungarian Grand Prix
PER,42.0,0 days 00:01:22.539000,7.0,MEDIUM,14.0,2.0,Red Bull Racing,82.539,2024,13,Hungarian Grand Prix
PER,43.0,0 days 00:01:22.731000,7.0,MEDIUM,15.0,2.0,Red Bull Racing,82.731,2024,13,Hungarian Grand Prix
PER,44.0,0 days 00:01:22.923000,7.0,MEDIUM,16.0,2.0,Red Bull Racing,82.923,2024,13,Hungarian Grand Prix
PER,45.0,0 days 00:01:22.927000,7.0,MEDIUM,17.0,2.0,Red Bull Racing,82.927,2024,13,Hungarian Grand Prix
PER,46.0,0 days 00:01:23.579000,7.0,MEDIUM,18.0,2.0,Red Bull Racing,83.579,2024,13,Hungarian Grand Prix
PER,47.0,0 days 00:01:25.878000,8.0,MEDIUM,19.0,2.0,Red Bull Racing,85.878,2024,13,Hungarian Grand Prix
PER,48.0,0 days 00:01:39.508000,8.0,MEDIUM,1.0,3.0,Red Bull Racing,99.508,2024,13,Hungarian Grand Prix
PER,49.0,0 days 00:01:21.096000,8.0,MEDIUM,2.0,3.0,Red Bull Racing,81.096,2024,13,Hungarian Grand Prix
PER,50.0,0 days 00:01:21.299000,8.0,MEDIUM,3.0,3.0,Red Bull Racing,81.299,2024,13,Hungarian Grand Prix
PER,51.0,0 days 00:01:21.603000,8.0,MEDIUM,4.0,3.0,Red Bull Racing,81.603,2024,13,Hungarian Grand Prix
PER,52.0,0 days 00:01:21.584000,8.0,MEDIUM,5.0,3.0,Red Bull Racing,81.584,2024,13,Hungarian Grand Prix
PER,53.0,0 days 00:01:21.705000,8.0,MEDIUM,6.0,3.0,Red Bull Racing,81.705,2024,13,Hungarian Grand Prix
PER,54.0,0 days 00:01:21.577000,7.0,MEDIUM,7.0,3.0,Red Bull Racing,81.577,2024,13,Hungarian Grand Prix
PER,55.0,0 days 00:01:21.618000,7.0,MEDIUM,8.0,3.0,Red Bull Racing,81.618,2024,13,Hungarian Grand Prix
PER,56.0,0 days 00:01:21.902000,7.0,MEDIUM,9.0,3.0,Red Bull Racing,81.902,2024,13,Hungarian Grand Prix
PER,57.0,0 days 00:01:21.944000,7.0,MEDIUM,10.0,3.0,Red Bull Racing,81.944,2024,13,Hungarian Grand Prix
PER,58.0,0 days 00:01:22.151000,7.0,MEDIUM,11.0,3.0,Red Bull Racing,82.151,2024,13,Hungarian Grand Prix
PER,59.0,0 days 00:01:22.444000,7.0,MEDIUM,12.0,3.0,Red Bull Racing,82.444,2024,13,Hungarian Grand Prix
PER,60.0,0 days 00:01:22.645000,7.0,MEDIUM,13.0,3.0,Red Bull Racing,82.645,2024,13,Hungarian Grand Prix
PER,61.0,0 days 00:01:22.435000,7.0,MEDIUM,14.0,3.0,Red Bull Racing,82.435,2024,13,Hungarian Grand Prix
PER,62.0,0 days 00:01:22.062000,7.0,MEDIUM,15.0,3.0,Red Bull Racing,82.062,2024,13,Hungarian Grand Prix
PER,63.0,0 days 00:01:22.891000,7.0,MEDIUM,16.0,3.0,Red Bull Racing,82.891,2024,13,Hungarian Grand Prix
PER,64.0,0 days 00:01:23.425000,7.0,MEDIUM,17.0,3.0,Red Bull Racing,83.425,2024,13,Hungarian Grand Prix
PER,65.0,0 days 00:01:24.173000,7.0,MEDIUM,18.0,3.0,Red Bull Racing,84.173,2024,13,Hungarian Grand Prix
PER,66.0,0 days 00:01:23.174000,7.0,MEDIUM,19.0,3.0,Red Bull Racing,83.174,2024,13,Hungarian Grand Prix
PER,67.0,0 days 00:01:23.257000,7.0,MEDIUM,20.0,3.0,Red Bull Racing,83.257,2024,13,Hungarian Grand Prix
PER,68.0,0 days 00:01:23.020000,7.0,MEDIUM,21.0,3.0,Red Bull Racing,83.02,2024,13,Hungarian Grand Prix
PER,69.0,0 days 00:01:23.523000,7.0,MEDIUM,22.0,3.0,Red Bull Racing,83.523,2024,13,Hungarian Grand Prix
PER,70.0,0 days 00:01:23.447000,7.0,MEDIUM,23.0,3.0,Red Bull Racing,83.447,2024,13,Hungarian Grand Prix
RUS,1.0,0 days 00:01:36.915000,16.0,HARD,1.0,1.0,Mercedes,96.915,2024,13,Hungarian Grand Prix
RUS,2.0,0 days 00:01:26.918000,15.0,HARD,2.0,1.0,Mercedes,86.918,2024,13,Hungarian Grand Prix
RUS,3.0,0 days 00:01:26.012000,15.0,HARD,3.0,1.0,Mercedes,86.012,2024,13,Hungarian Grand Prix
RUS,4.0,0 days 00:01:26.339000,15.0,HARD,4.0,1.0,Mercedes,86.339,2024,13,Hungarian Grand Prix
RUS,5.0,0 days 00:01:26.217000,15.0,HARD,5.0,1.0,Mercedes,86.217,2024,13,Hungarian Grand Prix
RUS,6.0,0 days 00:01:25.967000,14.0,HARD,6.0,1.0,Mercedes,85.967,2024,13,Hungarian Grand Prix
RUS,7.0,0 days 00:01:24.569000,12.0,HARD,7.0,1.0,Mercedes,84.569,2024,13,Hungarian Grand Prix
RUS,8.0,0 days 00:01:25.157000,10.0,HARD,8.0,1.0,Mercedes,85.157,2024,13,Hungarian Grand Prix
RUS,9.0,0 days 00:01:24.836000,10.0,HARD,9.0,1.0,Mercedes,84.836,2024,13,Hungarian Grand Prix
RUS,10.0,0 days 00:01:25.057000,10.0,HARD,10.0,1.0,Mercedes,85.057,2024,13,Hungarian Grand Prix
RUS,11.0,0 days 00:01:25.248000,10.0,HARD,11.0,1.0,Mercedes,85.248,2024,13,Hungarian Grand Prix
RUS,12.0,0 days 00:01:25.094000,10.0,HARD,12.0,1.0,Mercedes,85.094,2024,13,Hungarian Grand Prix
RUS,13.0,0 days 00:01:25.334000,10.0,HARD,13.0,1.0,Mercedes,85.334,2024,13,Hungarian Grand Prix
RUS,14.0,0 days 00:01:25.737000,10.0,HARD,14.0,1.0,Mercedes,85.737,2024,13,Hungarian Grand Prix
RUS,15.0,0 days 00:01:25.210000,9.0,HARD,15.0,1.0,Mercedes,85.21,2024,13,Hungarian Grand Prix
RUS,16.0,0 days 00:01:25.298000,8.0,HARD,16.0,1.0,Mercedes,85.298,2024,13,Hungarian Grand Prix
RUS,17.0,0 days 00:01:24.725000,8.0,HARD,17.0,1.0,Mercedes,84.725,2024,13,Hungarian Grand Prix
RUS,18.0,0 days 00:01:25.092000,8.0,HARD,18.0,1.0,Mercedes,85.092,2024,13,Hungarian Grand Prix
RUS,19.0,0 days 00:01:24.874000,8.0,HARD,19.0,1.0,Mercedes,84.874,2024,13,Hungarian Grand Prix
RUS,20.0,0 days 00:01:24.748000,8.0,HARD,20.0,1.0,Mercedes,84.748,2024,13,Hungarian Grand Prix
RUS,21.0,0 days 00:01:25.188000,8.0,HARD,21.0,1.0,Mercedes,85.188,2024,13,Hungarian Grand Prix
RUS,22.0,0 days 00:01:24.999000,7.0,HARD,22.0,1.0,Mercedes,84.999,2024,13,Hungarian Grand Prix
RUS,23.0,0 days 00:01:24.854000,7.0,HARD,23.0,1.0,Mercedes,84.854,2024,13,Hungarian Grand Prix
RUS,24.0,0 days 00:01:25.414000,7.0,HARD,24.0,1.0,Mercedes,85.414,2024,13,Hungarian Grand Prix
RUS,25.0,0 days 00:01:26.712000,8.0,HARD,25.0,1.0,Mercedes,86.712,2024,13,Hungarian Grand Prix
RUS,26.0,0 days 00:01:25.773000,8.0,HARD,26.0,1.0,Mercedes,85.773,2024,13,Hungarian Grand Prix
RUS,27.0,0 days 00:01:25.647000,8.0,HARD,27.0,1.0,Mercedes,85.647,2024,13,Hungarian Grand Prix
RUS,28.0,0 days 00:01:25.819000,8.0,HARD,28.0,1.0,Mercedes,85.819,2024,13,Hungarian Grand Prix
RUS,29.0,0 days 00:01:25.977000,7.0,HARD,29.0,1.0,Mercedes,85.977,2024,13,Hungarian Grand Prix
RUS,30.0,0 days 00:01:24.762000,7.0,HARD,30.0,1.0,Mercedes,84.762,2024,13,Hungarian Grand Prix
RUS,31.0,0 days 00:01:25.077000,7.0,HARD,31.0,1.0,Mercedes,85.077,2024,13,Hungarian Grand Prix
RUS,32.0,0 days 00:01:25.407000,7.0,HARD,32.0,1.0,Mercedes,85.407,2024,13,Hungarian Grand Prix
