Round,GP,Driver,Team,LapNumber,Stint,Compound,TyreLife,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,IsPitStop
1,Australian Grand Prix,LEC,Ferrari,16.0,4.0,INTERMEDIATE,16.0,True,91.832,32.449,19.424,39.959,False
1,Australian Grand Prix,LEC,Ferrari,17.0,4.0,INTERMEDIATE,17.0,True,92.502,32.353,19.305,40.844,False
1,Australian Grand Prix,LEC,Ferrari,18.0,4.0,INTERMEDIATE,18.0,True,92.614,32.366,19.295,40.953,False
1,Australian Grand Prix,LEC,Ferrari,19.0,4.0,INTERMEDIATE,19.0,True,91.861,32.446,19.13,40.285,False
1,Australian Grand Prix,LEC,Ferrari,20.0,4.0,INTERMEDIATE,20.0,True,91.756,32.64,19.249,39.867,False
1,Australian Grand Prix,LEC,Ferrari,21.0,4.0,INTERMEDIATE,21.0,True,91.159,32.503,19.048,39.608,False
1,Australian Grand Prix,LEC,Ferrari,22.0,4.0,INTERMEDIATE,22.0,True,90.695,32.11,19.024,39.561,False
1,Australian Grand Prix,LEC,Ferrari,23.0,4.0,INTERMEDIATE,23.0,True,91.551,32.45,19.025,40.076,False
1,Australian Grand Prix,LEC,Ferrari,24.0,4.0,INTERMEDIATE,24.0,True,90.732,32.099,19.026,39.607,False
1,Australian Grand Prix,LEC,Ferrari,25.0,4.0,INTERMEDIATE,25.0,True,90.251,31.754,18.94,39.557,False
1,Australian Grand Prix,LEC,Ferrari,26.0,4.0,INTERMEDIATE,26.0,True,90.34,31.933,19.002,39.405,False
1,Australian Grand Prix,LEC,Ferrari,27.0,4.0,INTERMEDIATE,27.0,True,90.563,32.068,19.011,39.484,False
1,Australian Grand Prix,LEC,Ferrari,28.0,4.0,INTERMEDIATE,28.0,True,89.723,31.671,18.863,39.189,False
1,Australian Grand Prix,LEC,Ferrari,29.0,4.0,INTERMEDIATE,29.0,True,89.492,31.588,18.944,38.96,False
1,Australian Grand Prix,LEC,Ferrari,30.0,4.0,INTERMEDIATE,30.0,True,89.367,31.248,18.963,39.156,False
1,Australian Grand Prix,LEC,Ferrari,31.0,4.0,INTERMEDIATE,31.0,True,89.546,31.524,18.867,39.155,False
1,Australian Grand Prix,LEC,Ferrari,32.0,4.0,INTERMEDIATE,32.0,True,89.337,31.356,18.945,39.036,False
1,Australian Grand Prix,LEC,Ferrari,33.0,4.0,INTERMEDIATE,33.0,False,93.966,31.801,19.053,43.112,False
1,Australian Grand Prix,LEC,Ferrari,34.0,4.0,INTERMEDIATE,34.0,False,133.905,41.463,27.483,64.959,True
1,Australian Grand Prix,LEC,Ferrari,35.0,5.0,HARD,2.0,False,126.872,47.333,29.541,49.998,True
1,Australian Grand Prix,LEC,Ferrari,36.0,5.0,HARD,3.0,False,102.406,32.141,25.374,44.891,False
1,Australian Grand Prix,LEC,Ferrari,37.0,5.0,HARD,4.0,False,148.223,33.25,38.962,76.011,False
1,Australian Grand Prix,LEC,Ferrari,38.0,5.0,HARD,5.0,False,139.475,39.579,40.983,58.913,False
1,Australian Grand Prix,LEC,Ferrari,39.0,5.0,HARD,6.0,False,131.723,40.103,35.96,55.66,False
1,Australian Grand Prix,LEC,Ferrari,40.0,5.0,HARD,7.0,False,131.985,41.463,34.386,56.136,False
1,Australian Grand Prix,LEC,Ferrari,41.0,5.0,HARD,8.0,False,128.829,43.051,28.891,56.887,False
1,Australian Grand Prix,LEC,Ferrari,42.0,5.0,HARD,9.0,True,86.831,30.927,18.992,36.912,False
1,Australian Grand Prix,LEC,Ferrari,43.0,5.0,HARD,10.0,True,85.271,29.433,18.459,37.379,False
1,Australian Grand Prix,LEC,Ferrari,44.0,5.0,HARD,11.0,True,96.363,29.953,18.038,48.372,False
1,Australian Grand Prix,LEC,Ferrari,45.0,5.0,HARD,12.0,True,91.269,29.782,18.516,42.971,False
1,Australian Grand Prix,LEC,Ferrari,46.0,5.0,HARD,13.0,True,96.429,31.136,17.831,47.462,False
1,Australian Grand Prix,LEC,Ferrari,47.0,5.0,HARD,14.0,False,,41.619,31.863,78.975,True
1,Australian Grand Prix,LEC,Ferrari,48.0,6.0,INTERMEDIATE,1.0,False,116.044,42.86,21.823,51.361,True
1,Australian Grand Prix,LEC,Ferrari,49.0,6.0,INTERMEDIATE,2.0,False,142.777,45.441,32.69,64.646,False
1,Australian Grand Prix,LEC,Ferrari,50.0,6.0,INTERMEDIATE,3.0,False,139.782,50.079,29.365,60.338,False
1,Australian Grand Prix,LEC,Ferrari,51.0,6.0,INTERMEDIATE,4.0,False,127.996,46.891,25.694,55.411,False
1,Australian Grand Prix,LEC,Ferrari,52.0,6.0,INTERMEDIATE,5.0,True,96.38,35.427,19.167,41.786,False
1,Australian Grand Prix,LEC,Ferrari,53.0,6.0,INTERMEDIATE,6.0,True,92.731,32.685,18.763,41.283,False
1,Australian Grand Prix,LEC,Ferrari,54.0,6.0,INTERMEDIATE,7.0,True,91.082,32.942,18.901,39.239,False
1,Australian Grand Prix,LEC,Ferrari,55.0,6.0,INTERMEDIATE,8.0,True,89.975,31.892,18.59,39.493,False
1,Australian Grand Prix,LEC,Ferrari,56.0,6.0,INTERMEDIATE,9.0,True,89.801,31.38,18.561,39.86,False
1,Australian Grand Prix,LEC,Ferrari,57.0,6.0,INTERMEDIATE,10.0,True,90.964,31.616,18.907,40.441,False
1,Australian Grand Prix,STR,Aston Martin,1.0,1.0,INTERMEDIATE,1.0,False,139.485,,22.125,68.489,False
1,Australian Grand Prix,STR,Aston Martin,2.0,1.0,INTERMEDIATE,2.0,False,,54.693,34.276,80.512,True
1,Australian Grand Prix,STR,Aston Martin,3.0,2.0,INTERMEDIATE,1.0,False,,51.7,33.597,78.641,True
1,Australian Grand Prix,STR,Aston Martin,4.0,3.0,INTERMEDIATE,1.0,False,,50.522,33.1,71.249,True
1,Australian Grand Prix,STR,Aston Martin,5.0,4.0,INTERMEDIATE,1.0,False,140.409,50.391,31.168,58.85,True
1,Australian Grand Prix,STR,Aston Martin,6.0,4.0,INTERMEDIATE,2.0,False,140.973,42.942,35.542,62.489,False
1,Australian Grand Prix,STR,Aston Martin,7.0,4.0,INTERMEDIATE,3.0,False,124.687,40.835,31.17,52.682,False
1,Australian Grand Prix,STR,Aston Martin,8.0,4.0,INTERMEDIATE,4.0,True,98.664,36.07,20.699,41.895,False
1,Australian Grand Prix,STR,Aston Martin,9.0,4.0,INTERMEDIATE,5.0,True,96.253,34.815,20.356,41.082,False
1,Australian Grand Prix,STR,Aston Martin,10.0,4.0,INTERMEDIATE,6.0,True,95.14,34.318,20.098,40.724,False
1,Australian Grand Prix,STR,Aston Martin,11.0,4.0,INTERMEDIATE,7.0,True,94.972,34.256,19.813,40.903,False
1,Australian Grand Prix,STR,Aston Martin,12.0,4.0,INTERMEDIATE,8.0,True,94.426,34.054,19.952,40.42,False
1,Australian Grand Prix,STR,Aston Martin,13.0,4.0,INTERMEDIATE,9.0,True,93.899,33.728,19.743,40.428,False
1,Australian Grand Prix,STR,Aston Martin,14.0,4.0,INTERMEDIATE,10.0,True,93.097,33.48,19.638,39.979,False
1,Australian Grand Prix,STR,Aston Martin,15.0,4.0,INTERMEDIATE,11.0,True,92.382,33.172,19.573,39.637,False
1,Australian Grand Prix,STR,Aston Martin,16.0,4.0,INTERMEDIATE,12.0,True,92.554,33.147,19.518,39.889,False
1,Australian Grand Prix,STR,Aston Martin,17.0,4.0,INTERMEDIATE,13.0,True,93.388,33.382,19.49,40.516,False
1,Australian Grand Prix,STR,Aston Martin,18.0,4.0,INTERMEDIATE,14.0,True,93.631,33.579,19.552,40.5,False
1,Australian Grand Prix,STR,Aston Martin,19.0,4.0,INTERMEDIATE,15.0,True,92.684,33.07,19.43,40.184,False
1,Australian Grand Prix,STR,Aston Martin,20.0,4.0,INTERMEDIATE,16.0,True,92.58,33.039,19.371,40.17,False
1,Australian Grand Prix,STR,Aston Martin,21.0,4.0,INTERMEDIATE,17.0,True,92.429,33.022,19.304,40.103,False
1,Australian Grand Prix,STR,Aston Martin,22.0,4.0,INTERMEDIATE,18.0,True,94.269,32.986,19.452,41.831,False
1,Australian Grand Prix,STR,Aston Martin,23.0,4.0,INTERMEDIATE,19.0,True,92.643,33.11,19.277,40.256,False
1,Australian Grand Prix,STR,Aston Martin,24.0,4.0,INTERMEDIATE,20.0,True,92.102,32.976,19.283,39.843,False
1,Australian Grand Prix,STR,Aston Martin,25.0,4.0,INTERMEDIATE,21.0,True,92.092,32.667,19.19,40.235,False
1,Australian Grand Prix,STR,Aston Martin,26.0,4.0,INTERMEDIATE,22.0,True,91.547,32.676,19.358,39.513,False
1,Australian Grand Prix,STR,Aston Martin,27.0,4.0,INTERMEDIATE,23.0,True,91.408,32.397,19.166,39.845,False
1,Australian Grand Prix,STR,Aston Martin,28.0,4.0,INTERMEDIATE,24.0,True,90.725,32.017,19.156,39.552,False
1,Australian Grand Prix,STR,Aston Martin,29.0,4.0,INTERMEDIATE,25.0,True,90.935,32.319,19.146,39.47,False
1,Australian Grand Prix,STR,Aston Martin,30.0,4.0,INTERMEDIATE,26.0,True,90.853,32.46,19.033,39.36,False
1,Australian Grand Prix,STR,Aston Martin,31.0,4.0,INTERMEDIATE,27.0,True,91.077,32.533,19.147,39.397,False
1,Australian Grand Prix,STR,Aston Martin,32.0,4.0,INTERMEDIATE,28.0,True,90.657,32.003,19.469,39.185,False
1,Australian Grand Prix,STR,Aston Martin,33.0,4.0,INTERMEDIATE,29.0,False,122.766,32.155,25.972,64.639,True
1,Australian Grand Prix,STR,Aston Martin,34.0,5.0,HARD,2.0,False,124.993,47.742,26.264,50.987,True
1,Australian Grand Prix,STR,Aston Martin,35.0,5.0,HARD,3.0,False,105.462,35.76,26.217,43.485,False
1,Australian Grand Prix,STR,Aston Martin,36.0,5.0,HARD,4.0,False,99.85,32.683,27.967,39.2,False
1,Australian Grand Prix,STR,Aston Martin,37.0,5.0,HARD,5.0,False,126.301,33.203,29.445,63.653,False
1,Australian Grand Prix,STR,Aston Martin,38.0,5.0,HARD,6.0,False,140.07,38.003,39.484,62.583,False
1,Australian Grand Prix,STR,Aston Martin,39.0,5.0,HARD,7.0,False,131.9,37.918,35.259,58.723,False
1,Australian Grand Prix,STR,Aston Martin,40.0,5.0,HARD,8.0,False,129.9,38.748,35.471,55.681,False
1,Australian Grand Prix,STR,Aston Martin,41.0,5.0,HARD,9.0,False,124.101,42.904,28.804,52.393,False
1,Australian Grand Prix,STR,Aston Martin,42.0,5.0,HARD,10.0,True,87.301,30.923,19.001,37.377,False
1,Australian Grand Prix,STR,Aston Martin,43.0,5.0,HARD,11.0,True,85.538,29.78,18.445,37.313,False
1,Australian Grand Prix,STR,Aston Martin,44.0,5.0,HARD,12.0,False,104.738,29.501,18.324,56.913,True
1,Australian Grand Prix,STR,Aston Martin,45.0,6.0,INTERMEDIATE,1.0,False,97.256,37.854,19.421,39.981,True
1,Australian Grand Prix,STR,Aston Martin,46.0,6.0,INTERMEDIATE,2.0,True,92.361,31.718,19.199,41.444,False
1,Australian Grand Prix,STR,Aston Martin,47.0,6.0,INTERMEDIATE,3.0,False,125.678,34.89,33.105,57.683,False
1,Australian Grand Prix,STR,Aston Martin,48.0,6.0,INTERMEDIATE,4.0,False,119.297,40.496,21.252,57.549,False
1,Australian Grand Prix,STR,Aston Martin,49.0,6.0,INTERMEDIATE,5.0,False,145.123,50.928,32.514,61.681,False
1,Australian Grand Prix,STR,Aston Martin,50.0,6.0,INTERMEDIATE,6.0,False,139.57,50.984,31.146,57.44,False
1,Australian Grand Prix,STR,Aston Martin,51.0,6.0,INTERMEDIATE,7.0,False,133.847,46.45,29.796,57.601,False
1,Australian Grand Prix,STR,Aston Martin,52.0,6.0,INTERMEDIATE,8.0,True,95.395,34.809,19.564,41.022,False
1,Australian Grand Prix,STR,Aston Martin,53.0,6.0,INTERMEDIATE,9.0,True,91.558,32.677,19.155,39.726,False
1,Australian Grand Prix,STR,Aston Martin,54.0,6.0,INTERMEDIATE,10.0,True,90.794,32.101,19.054,39.639,False
1,Australian Grand Prix,STR,Aston Martin,55.0,6.0,INTERMEDIATE,11.0,True,90.387,31.722,19.151,39.514,False
1,Australian Grand Prix,STR,Aston Martin,56.0,6.0,INTERMEDIATE,12.0,True,90.323,31.618,19.17,39.535,False
1,Australian Grand Prix,STR,Aston Martin,57.0,6.0,INTERMEDIATE,13.0,True,90.957,31.819,19.209,39.929,False
1,Australian Grand Prix,TSU,Racing Bulls,1.0,1.0,INTERMEDIATE,1.0,False,130.655,,21.598,63.68,False
1,Australian Grand Prix,TSU,Racing Bulls,2.0,1.0,INTERMEDIATE,2.0,False,,54.848,35.961,77.41,True
1,Australian Grand Prix,TSU,Racing Bulls,3.0,2.0,INTERMEDIATE,3.0,False,,52.547,33.756,76.617,True
1,Australian Grand Prix,TSU,Racing Bulls,4.0,3.0,INTERMEDIATE,4.0,False,,50.759,33.109,71.327,True
1,Australian Grand Prix,TSU,Racing Bulls,5.0,4.0,INTERMEDIATE,5.0,False,141.441,49.721,33.012,58.708,True
1,Australian Grand Prix,TSU,Racing Bulls,6.0,4.0,INTERMEDIATE,6.0,False,139.381,45.567,33.684,60.13,False
1,Australian Grand Prix,TSU,Racing Bulls,7.0,4.0,INTERMEDIATE,7.0,False,131.451,45.02,30.751,55.68,False
1,Australian Grand Prix,TSU,Racing Bulls,8.0,4.0,INTERMEDIATE,8.0,True,98.464,35.395,20.314,42.755,False
1,Australian Grand Prix,TSU,Racing Bulls,9.0,4.0,INTERMEDIATE,9.0,True,95.409,34.269,19.974,41.166,False
1,Australian Grand Prix,TSU,Racing Bulls,10.0,4.0,INTERMEDIATE,10.0,True,94.433,33.907,19.654,40.872,False
1,Australian Grand Prix,TSU,Racing Bulls,11.0,4.0,INTERMEDIATE,11.0,True,94.136,33.605,19.643,40.888,False
1,Australian Grand Prix,TSU,Racing Bulls,12.0,4.0,INTERMEDIATE,12.0,True,93.273,33.212,19.544,40.517,False
1,Australian Grand Prix,TSU,Racing Bulls,13.0,4.0,INTERMEDIATE,13.0,True,92.762,33.017,19.482,40.263,False
1,Australian Grand Prix,TSU,Racing Bulls,14.0,4.0,INTERMEDIATE,14.0,True,92.434,32.69,19.503,40.241,False
1,Australian Grand Prix,TSU,Racing Bulls,15.0,4.0,INTERMEDIATE,15.0,True,92.545,32.593,19.583,40.369,False
1,Australian Grand Prix,TSU,Racing Bulls,16.0,4.0,INTERMEDIATE,16.0,True,92.133,32.705,19.327,40.101,False
1,Australian Grand Prix,TSU,Racing Bulls,17.0,4.0,INTERMEDIATE,17.0,True,92.645,32.462,19.35,40.833,False
1,Australian Grand Prix,TSU,Racing Bulls,18.0,4.0,INTERMEDIATE,18.0,True,93.444,33.166,19.472,40.806,False
1,Australian Grand Prix,TSU,Racing Bulls,19.0,4.0,INTERMEDIATE,19.0,True,93.496,33.282,19.371,40.843,False
1,Australian Grand Prix,TSU,Racing Bulls,20.0,4.0,INTERMEDIATE,20.0,True,92.549,33.081,19.254,40.214,False
1,Australian Grand Prix,TSU,Racing Bulls,21.0,4.0,INTERMEDIATE,21.0,True,92.012,32.671,19.306,40.035,False
1,Australian Grand Prix,TSU,Racing Bulls,22.0,4.0,INTERMEDIATE,22.0,True,91.567,32.422,19.246,39.899,False
1,Australian Grand Prix,TSU,Racing Bulls,23.0,4.0,INTERMEDIATE,23.0,True,91.793,32.506,19.206,40.081,False
1,Australian Grand Prix,TSU,Racing Bulls,24.0,4.0,INTERMEDIATE,24.0,True,91.38,32.366,19.163,39.851,False
1,Australian Grand Prix,TSU,Racing Bulls,25.0,4.0,INTERMEDIATE,25.0,True,91.38,32.277,19.314,39.789,False
1,Australian Grand Prix,TSU,Racing Bulls,26.0,4.0,INTERMEDIATE,26.0,True,91.205,32.232,19.055,39.918,False
1,Australian Grand Prix,TSU,Racing Bulls,27.0,4.0,INTERMEDIATE,27.0,True,91.066,32.239,19.137,39.69,False
1,Australian Grand Prix,TSU,Racing Bulls,28.0,4.0,INTERMEDIATE,28.0,True,90.709,32.024,19.006,39.679,False
1,Australian Grand Prix,TSU,Racing Bulls,29.0,4.0,INTERMEDIATE,29.0,True,90.031,31.92,18.945,39.166,False
1,Australian Grand Prix,TSU,Racing Bulls,30.0,4.0,INTERMEDIATE,30.0,True,90.184,31.554,18.929,39.701,False
1,Australian Grand Prix,TSU,Racing Bulls,31.0,4.0,INTERMEDIATE,31.0,True,90.082,31.678,19.021,39.383,False
1,Australian Grand Prix,TSU,Racing Bulls,32.0,4.0,INTERMEDIATE,32.0,True,90.492,31.845,19.051,39.596,False
1,Australian Grand Prix,TSU,Racing Bulls,33.0,4.0,INTERMEDIATE,33.0,False,110.651,31.86,19.027,59.764,True
1,Australian Grand Prix,TSU,Racing Bulls,34.0,5.0,MEDIUM,1.0,False,146.811,55.104,43.265,48.442,True
1,Australian Grand Prix,TSU,Racing Bulls,35.0,5.0,MEDIUM,2.0,False,102.362,35.888,24.675,41.799,False
1,Australian Grand Prix,TSU,Racing Bulls,36.0,5.0,MEDIUM,3.0,False,99.366,33.064,26.558,39.744,False
1,Australian Grand Prix,TSU,Racing Bulls,37.0,5.0,MEDIUM,4.0,False,131.741,32.244,28.343,71.154,False
1,Australian Grand Prix,TSU,Racing Bulls,38.0,5.0,MEDIUM,5.0,False,139.231,39.051,41.233,58.947,False
1,Australian Grand Prix,TSU,Racing Bulls,39.0,5.0,MEDIUM,6.0,False,131.98,40.191,35.729,56.06,False
1,Australian Grand Prix,TSU,Racing Bulls,40.0,5.0,MEDIUM,7.0,False,131.829,40.94,34.971,55.918,False
1,Australian Grand Prix,TSU,Racing Bulls,41.0,5.0,MEDIUM,8.0,False,127.526,42.467,30.028,55.031,False
1,Australian Grand Prix,TSU,Racing Bulls,42.0,5.0,MEDIUM,9.0,True,87.146,31.474,18.8,36.872,False
1,Australian Grand Prix,TSU,Racing Bulls,43.0,5.0,MEDIUM,10.0,True,84.194,29.553,18.1,36.541,False
1,Australian Grand Prix,TSU,Racing Bulls,44.0,5.0,MEDIUM,11.0,True,88.252,29.703,18.442,40.107,False
1,Australian Grand Prix,TSU,Racing Bulls,45.0,5.0,MEDIUM,12.0,True,95.983,30.48,18.605,46.898,False
1,Australian Grand Prix,TSU,Racing Bulls,46.0,5.0,MEDIUM,13.0,True,100.978,34.153,18.442,48.383,False
1,Australian Grand Prix,TSU,Racing Bulls,47.0,5.0,MEDIUM,14.0,False,,44.638,33.072,75.602,True
1,Australian Grand Prix,TSU,Racing Bulls,48.0,6.0,INTERMEDIATE,1.0,False,116.286,44.076,21.954,50.256,True
1,Australian Grand Prix,TSU,Racing Bulls,49.0,6.0,INTERMEDIATE,2.0,False,142.564,45.095,32.615,64.854,False
1,Australian Grand Prix,TSU,Racing Bulls,50.0,6.0,INTERMEDIATE,3.0,False,140.101,49.609,29.727,60.765,False
1,Australian Grand Prix,TSU,Racing Bulls,51.0,6.0,INTERMEDIATE,4.0,False,127.055,45.712,26.251,55.092,False
1,Australian Grand Prix,TSU,Racing Bulls,52.0,6.0,INTERMEDIATE,5.0,True,97.809,35.918,19.545,42.346,False
1,Australian Grand Prix,TSU,Racing Bulls,53.0,6.0,INTERMEDIATE,6.0,True,94.836,34.723,19.01,41.103,False
1,Australian Grand Prix,TSU,Racing Bulls,54.0,6.0,INTERMEDIATE,7.0,True,92.363,32.73,18.917,40.716,False
1,Australian Grand Prix,TSU,Racing Bulls,55.0,6.0,INTERMEDIATE,8.0,True,91.891,32.22,18.926,40.745,False
1,Australian Grand Prix,TSU,Racing Bulls,56.0,6.0,INTERMEDIATE,9.0,True,91.524,32.151,18.97,40.403,False
1,Australian Grand Prix,TSU,Racing Bulls,57.0,6.0,INTERMEDIATE,10.0,True,91.511,31.959,19.035,40.517,False
1,Australian Grand Prix,ALB,Williams,1.0,1.0,INTERMEDIATE,1.0,False,132.195,,21.334,65.027,False
1,Australian Grand Prix,ALB,Williams,2.0,1.0,INTERMEDIATE,2.0,False,,54.638,35.482,78.744,True
1,Australian Grand Prix,ALB,Williams,3.0,2.0,INTERMEDIATE,1.0,False,,51.46,35.308,76.855,True
1,Australian Grand Prix,ALB,Williams,4.0,3.0,INTERMEDIATE,2.0,False,,50.009,33.111,71.161,True
1,Australian Grand Prix,ALB,Williams,5.0,4.0,INTERMEDIATE,3.0,False,142.084,51.338,30.169,60.577,True
1,Australian Grand Prix,ALB,Williams,6.0,4.0,INTERMEDIATE,4.0,False,139.612,44.267,34.013,61.332,False
1,Australian Grand Prix,ALB,Williams,7.0,4.0,INTERMEDIATE,5.0,False,129.065,43.84,29.976,55.249,False
1,Australian Grand Prix,ALB,Williams,8.0,4.0,INTERMEDIATE,6.0,True,98.281,35.515,20.233,42.533,False
1,Australian Grand Prix,ALB,Williams,9.0,4.0,INTERMEDIATE,7.0,True,96.3,34.639,19.865,41.796,False
1,Australian Grand Prix,ALB,Williams,10.0,4.0,INTERMEDIATE,8.0,True,94.494,33.776,19.742,40.976,False
1,Australian Grand Prix,ALB,Williams,11.0,4.0,INTERMEDIATE,9.0,True,94.206,33.54,19.704,40.962,False
1,Australian Grand Prix,ALB,Williams,12.0,4.0,INTERMEDIATE,10.0,True,93.713,33.608,19.618,40.487,False
1,Australian Grand Prix,ALB,Williams,13.0,4.0,INTERMEDIATE,11.0,True,93.153,32.977,19.626,40.55,False
1,Australian Grand Prix,ALB,Williams,14.0,4.0,INTERMEDIATE,12.0,True,92.717,32.616,19.518,40.583,False
1,Australian Grand Prix,ALB,Williams,15.0,4.0,INTERMEDIATE,13.0,True,92.733,32.697,19.708,40.328,False
1,Australian Grand Prix,ALB,Williams,16.0,4.0,INTERMEDIATE,14.0,True,92.464,32.739,19.55,40.175,False
1,Australian Grand Prix,ALB,Williams,17.0,4.0,INTERMEDIATE,15.0,True,93.088,32.561,19.584,40.943,False
1,Australian Grand Prix,ALB,Williams,18.0,4.0,INTERMEDIATE,16.0,True,92.981,32.835,19.417,40.729,False
1,Australian Grand Prix,ALB,Williams,19.0,4.0,INTERMEDIATE,17.0,True,93.051,33.147,19.406,40.498,False
1,Australian Grand Prix,ALB,Williams,20.0,4.0,INTERMEDIATE,18.0,True,92.356,32.781,19.214,40.361,False
1,Australian Grand Prix,ALB,Williams,21.0,4.0,INTERMEDIATE,19.0,True,92.036,32.606,19.344,40.086,False
1,Australian Grand Prix,ALB,Williams,22.0,4.0,INTERMEDIATE,20.0,True,92.053,32.52,19.255,40.278,False
1,Australian Grand Prix,ALB,Williams,23.0,4.0,INTERMEDIATE,21.0,True,91.75,32.667,19.169,39.914,False
1,Australian Grand Prix,ALB,Williams,24.0,4.0,INTERMEDIATE,22.0,True,91.868,32.559,19.139,40.17,False
1,Australian Grand Prix,ALB,Williams,25.0,4.0,INTERMEDIATE,23.0,True,91.014,32.264,19.137,39.613,False
1,Australian Grand Prix,ALB,Williams,26.0,4.0,INTERMEDIATE,24.0,True,91.309,32.562,19.127,39.62,False
1,Australian Grand Prix,ALB,Williams,27.0,4.0,INTERMEDIATE,25.0,True,90.452,32.063,19.107,39.282,False
1,Australian Grand Prix,ALB,Williams,28.0,4.0,INTERMEDIATE,26.0,True,90.332,32.112,19.035,39.185,False
1,Australian Grand Prix,ALB,Williams,29.0,4.0,INTERMEDIATE,27.0,True,90.023,31.76,19.016,39.247,False
1,Australian Grand Prix,ALB,Williams,30.0,4.0,INTERMEDIATE,28.0,True,89.628,31.511,18.876,39.241,False
1,Australian Grand Prix,ALB,Williams,31.0,4.0,INTERMEDIATE,29.0,True,90.053,31.829,19.026,39.198,False
1,Australian Grand Prix,ALB,Williams,32.0,4.0,INTERMEDIATE,30.0,True,90.186,32.0,19.029,39.157,False
1,Australian Grand Prix,ALB,Williams,33.0,4.0,INTERMEDIATE,31.0,False,110.179,31.78,18.934,59.465,True
1,Australian Grand Prix,ALB,Williams,34.0,5.0,MEDIUM,1.0,False,147.472,55.333,43.059,49.08,True
1,Australian Grand Prix,ALB,Williams,35.0,5.0,MEDIUM,2.0,False,102.979,35.361,26.965,40.653,False
1,Australian Grand Prix,ALB,Williams,36.0,5.0,MEDIUM,3.0,False,102.745,32.857,31.34,38.548,False
1,Australian Grand Prix,ALB,Williams,37.0,5.0,MEDIUM,4.0,False,127.286,33.338,29.122,64.826,False
1,Australian Grand Prix,ALB,Williams,38.0,5.0,MEDIUM,5.0,False,139.137,39.774,40.39,58.973,False
1,Australian Grand Prix,ALB,Williams,39.0,5.0,MEDIUM,6.0,False,132.043,40.189,35.829,56.025,False
1,Australian Grand Prix,ALB,Williams,40.0,5.0,MEDIUM,7.0,False,131.839,41.658,34.413,55.768,False
1,Australian Grand Prix,ALB,Williams,41.0,5.0,MEDIUM,8.0,False,127.143,42.976,29.357,54.81,False
1,Australian Grand Prix,ALB,Williams,42.0,5.0,MEDIUM,9.0,True,87.127,31.343,18.776,37.008,False
1,Australian Grand Prix,ALB,Williams,43.0,5.0,MEDIUM,10.0,True,84.597,29.496,18.2,36.901,False
1,Australian Grand Prix,ALB,Williams,44.0,5.0,MEDIUM,11.0,False,105.335,29.876,18.171,57.288,True
1,Australian Grand Prix,ALB,Williams,45.0,6.0,INTERMEDIATE,1.0,False,96.573,37.246,18.881,40.446,True
1,Australian Grand Prix,ALB,Williams,46.0,6.0,INTERMEDIATE,2.0,True,92.795,31.869,18.953,41.973,False
1,Australian Grand Prix,ALB,Williams,47.0,6.0,INTERMEDIATE,3.0,False,125.49,35.865,32.418,57.207,False
1,Australian Grand Prix,ALB,Williams,48.0,6.0,INTERMEDIATE,4.0,False,119.008,39.533,21.649,57.826,False
1,Australian Grand Prix,ALB,Williams,49.0,6.0,INTERMEDIATE,5.0,False,144.662,51.77,32.102,60.79,False
1,Australian Grand Prix,ALB,Williams,50.0,6.0,INTERMEDIATE,6.0,False,141.482,52.815,31.26,57.407,False
1,Australian Grand Prix,ALB,Williams,51.0,6.0,INTERMEDIATE,7.0,False,133.177,47.246,29.759,56.172,False
1,Australian Grand Prix,ALB,Williams,52.0,6.0,INTERMEDIATE,8.0,True,94.996,34.191,19.708,41.097,False
1,Australian Grand Prix,ALB,Williams,53.0,6.0,INTERMEDIATE,9.0,True,91.917,32.586,19.108,40.223,False
1,Australian Grand Prix,ALB,Williams,54.0,6.0,INTERMEDIATE,10.0,True,90.587,32.122,19.072,39.393,False
1,Australian Grand Prix,ALB,Williams,55.0,6.0,INTERMEDIATE,11.0,True,90.301,31.82,19.049,39.432,False
1,Australian Grand Prix,ALB,Williams,56.0,6.0,INTERMEDIATE,12.0,True,90.298,31.241,18.867,40.19,False
1,Australian Grand Prix,ALB,Williams,57.0,6.0,INTERMEDIATE,13.0,True,89.944,31.494,18.857,39.593,False
1,Australian Grand Prix,HUL,Kick Sauber,1.0,1.0,INTERMEDIATE,1.0,False,141.221,,22.276,68.947,False
1,Australian Grand Prix,HUL,Kick Sauber,2.0,1.0,INTERMEDIATE,2.0,False,,54.941,32.858,81.599,True
1,Australian Grand Prix,HUL,Kick Sauber,3.0,2.0,INTERMEDIATE,3.0,False,,51.306,33.479,79.438,True
1,Australian Grand Prix,HUL,Kick Sauber,4.0,3.0,INTERMEDIATE,4.0,False,,50.322,32.589,72.226,True
1,Australian Grand Prix,HUL,Kick Sauber,5.0,4.0,INTERMEDIATE,5.0,False,139.058,49.793,30.263,59.002,True
1,Australian Grand Prix,HUL,Kick Sauber,6.0,4.0,INTERMEDIATE,6.0,False,141.111,42.669,35.545,62.897,False
1,Australian Grand Prix,HUL,Kick Sauber,7.0,4.0,INTERMEDIATE,7.0,False,124.116,41.833,30.29,51.993,False
